2021-08-04 08:45:05,580  INFO: 主引擎创建成功
2021-08-04 08:45:05,582  INFO: 注册日志事件监听
2021-08-04 08:45:05,582  INFO: 连接CTP接口
2021-08-04 08:45:05,681  INFO: 行情服务器连接成功
2021-08-04 08:45:05,715  INFO: 行情服务器登录成功
2021-08-04 08:45:05,789  INFO: 交易服务器连接成功
2021-08-04 08:45:06,046  INFO: 交易服务器授权验证成功
2021-08-04 08:45:06,106  INFO: 交易服务器登录成功
2021-08-04 08:45:06,208  INFO: 结算信息确认成功
2021-08-04 08:45:10,947  INFO: 合约信息查询成功
2021-08-04 08:45:16,353  INFO: RQData数据接口初始化成功
2021-08-04 08:45:16,923  INFO: CTA策略引擎初始化成功
2021-08-04 08:45:16,939  INFO: CTA引擎初始化完成
2021-08-04 08:45:16,950  INFO: papertest1开始执行初始化
2021-08-04 08:45:19,141  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:22:57:00
2021-08-04 08:45:19,142  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.164341891468026, trading_size:8
2021-08-04 08:45:19,143  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:22:59:00
2021-08-04 08:45:19,143  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.234080341733683, trading_size:8
2021-08-04 08:45:19,144  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:01:00
2021-08-04 08:45:19,145  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.964455465864076, trading_size:7
2021-08-04 08:45:19,146  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:03:00
2021-08-04 08:45:19,146  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.967324398288931, trading_size:7
2021-08-04 08:45:19,147  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:05:00
2021-08-04 08:45:19,148  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.5533341423882865, trading_size:6
2021-08-04 08:45:19,149  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,149  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:07:00
2021-08-04 08:45:19,149  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.840459603868696, trading_size:6
2021-08-04 08:45:19,150  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,150  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:09:00
2021-08-04 08:45:19,151  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.020535903037345, trading_size:6
2021-08-04 08:45:19,152  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,153  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:11:00
2021-08-04 08:45:19,153  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.518971408382129, trading_size:5
2021-08-04 08:45:19,154  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:13:00
2021-08-04 08:45:19,155  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.559143073968565, trading_size:5
2021-08-04 08:45:19,156  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:15:00
2021-08-04 08:45:19,156  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.512723298275175, trading_size:5
2021-08-04 08:45:19,157  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:17:00
2021-08-04 08:45:19,158  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.470003519220434, trading_size:5
2021-08-04 08:45:19,158  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:19:00
2021-08-04 08:45:19,159  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.597478157313397, trading_size:5
2021-08-04 08:45:19,160  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:21:00
2021-08-04 08:45:19,161  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.464211728173481, trading_size:5
2021-08-04 08:45:19,161  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:23:00
2021-08-04 08:45:19,162  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.34237672709787, trading_size:5
2021-08-04 08:45:19,163  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:25:00
2021-08-04 08:45:19,163  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.06399574500504, trading_size:6
2021-08-04 08:45:19,164  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:27:00
2021-08-04 08:45:19,165  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.3086054665091, trading_size:6
2021-08-04 08:45:19,166  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,166  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:29:00
2021-08-04 08:45:19,167  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.199691097862283, trading_size:6
2021-08-04 08:45:19,168  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,169  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:31:00
2021-08-04 08:45:19,169  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.099777720686708, trading_size:6
2021-08-04 08:45:19,170  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,171  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:33:00
2021-08-04 08:45:19,171  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.924642250896732, trading_size:6
2021-08-04 08:45:19,172  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,173  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:35:00
2021-08-04 08:45:19,174  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.930832532469629, trading_size:6
2021-08-04 08:45:19,174  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,175  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:37:00
2021-08-04 08:45:19,176  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.68666811277906, trading_size:6
2021-08-04 08:45:19,176  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,177  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:39:00
2021-08-04 08:45:19,178  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.629610506815844, trading_size:6
2021-08-04 08:45:19,179  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,179  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:41:00
2021-08-04 08:45:19,180  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.493720100395482, trading_size:6
2021-08-04 08:45:19,181  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,181  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:43:00
2021-08-04 08:45:19,182  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.4524191843956755, trading_size:6
2021-08-04 08:45:19,183  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,184  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:45:00
2021-08-04 08:45:19,184  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.498083150136225, trading_size:6
2021-08-04 08:45:19,185  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,186  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:47:00
2021-08-04 08:45:19,187  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.206615614533251, trading_size:6
2021-08-04 08:45:19,187  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,188  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:49:00
2021-08-04 08:45:19,189  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.022766792329762, trading_size:7
2021-08-04 08:45:19,189  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,190  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:51:00
2021-08-04 08:45:19,190  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.77050069252383, trading_size:7
2021-08-04 08:45:19,191  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,191  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:53:00
2021-08-04 08:45:19,192  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.539514616556564, trading_size:7
2021-08-04 08:45:19,193  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,193  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:55:00
2021-08-04 08:45:19,194  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.494465534324475, trading_size:7
2021-08-04 08:45:19,195  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,196  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:57:00
2021-08-04 08:45:19,196  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.369898089924676, trading_size:7
2021-08-04 08:45:19,197  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:09:59:00
2021-08-04 08:45:19,198  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.339019530586196, trading_size:7
2021-08-04 08:45:19,199  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:01:00
2021-08-04 08:45:19,199  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.644000961816016, trading_size:7
2021-08-04 08:45:19,200  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:19,201  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:03:00
2021-08-04 08:45:19,201  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.923689035735918, trading_size:7
2021-08-04 08:45:19,202  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:05:00
2021-08-04 08:45:19,203  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.930155719780777, trading_size:7
2021-08-04 08:45:19,204  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:19,204  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:07:00
2021-08-04 08:45:19,205  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.0193846157150395, trading_size:7
2021-08-04 08:45:19,206  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:09:00
2021-08-04 08:45:19,206  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:6.851002289850793, trading_size:7
2021-08-04 08:45:19,207  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:19,208  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:11:00
2021-08-04 08:45:19,209  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.363433090632939, trading_size:6
2021-08-04 08:45:19,209  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:19,210  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:13:00
2021-08-04 08:45:19,211  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.499996309352373, trading_size:6
2021-08-04 08:45:19,212  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:19,212  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:14:00
2021-08-04 08:45:19,213  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.291774301829954, trading_size:6
2021-08-04 08:45:19,214  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:19,214  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:31:00
2021-08-04 08:45:19,215  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.600950684310977, trading_size:6
2021-08-04 08:45:19,216  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:33:00
2021-08-04 08:45:19,217  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.717269534727934, trading_size:6
2021-08-04 08:45:19,217  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:35:00
2021-08-04 08:45:19,218  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.573916635014716, trading_size:6
2021-08-04 08:45:19,219  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:19,219  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:37:00
2021-08-04 08:45:19,220  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.442703196918729, trading_size:6
2021-08-04 08:45:19,221  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:39:00
2021-08-04 08:45:19,222  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.32240988706103, trading_size:6
2021-08-04 08:45:19,222  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:41:00
2021-08-04 08:45:19,223  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.628854242401375, trading_size:6
2021-08-04 08:45:19,224  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:43:00
2021-08-04 08:45:19,224  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.576381678753454, trading_size:6
2021-08-04 08:45:19,225  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:45:00
2021-08-04 08:45:19,226  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.9450738386028545, trading_size:6
2021-08-04 08:45:19,227  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,227  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:47:00
2021-08-04 08:45:19,228  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:7.86633201032233, trading_size:6
2021-08-04 08:45:19,229  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,229  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:49:00
2021-08-04 08:45:19,230  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.377485334398516, trading_size:5
2021-08-04 08:45:19,231  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:19,232  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:51:00
2021-08-04 08:45:19,232  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.76266982122664, trading_size:5
2021-08-04 08:45:19,232  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:19,233  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:53:00
2021-08-04 08:45:19,233  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.699128327727466, trading_size:5
2021-08-04 08:45:19,234  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:19,235  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:55:00
2021-08-04 08:45:19,236  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.557613087566937, trading_size:5
2021-08-04 08:45:19,236  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:19,237  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:57:00
2021-08-04 08:45:19,238  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.594432107559788, trading_size:5
2021-08-04 08:45:19,239  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:19,239  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:10:59:00
2021-08-04 08:45:19,240  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.378229431929805, trading_size:5
2021-08-04 08:45:19,241  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:19,241  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:01:00
2021-08-04 08:45:19,242  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.263509484930506, trading_size:6
2021-08-04 08:45:19,243  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,244  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:03:00
2021-08-04 08:45:19,244  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.408145403171064, trading_size:5
2021-08-04 08:45:19,245  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:05:00
2021-08-04 08:45:19,246  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.374172679815187, trading_size:5
2021-08-04 08:45:19,246  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:19,247  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:07:00
2021-08-04 08:45:19,248  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.342991623163922, trading_size:5
2021-08-04 08:45:19,249  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:09:00
2021-08-04 08:45:19,249  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.231150860482922, trading_size:6
2021-08-04 08:45:19,250  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:11:00
2021-08-04 08:45:19,251  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.295278921854868, trading_size:6
2021-08-04 08:45:19,252  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:6
2021-08-04 08:45:19,252  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:13:00
2021-08-04 08:45:19,253  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.354027165771528, trading_size:5
2021-08-04 08:45:19,254  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:15:00
2021-08-04 08:45:19,255  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.407922697504281, trading_size:5
2021-08-04 08:45:19,255  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:17:00
2021-08-04 08:45:19,256  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.540402419404458, trading_size:5
2021-08-04 08:45:19,257  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:19:00
2021-08-04 08:45:19,258  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.412078525929896, trading_size:5
2021-08-04 08:45:19,258  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:21:00
2021-08-04 08:45:19,259  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.460986032484124, trading_size:5
2021-08-04 08:45:19,260  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:19,260  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:23:00
2021-08-04 08:45:19,261  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.255860888301303, trading_size:6
2021-08-04 08:45:19,262  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:6
2021-08-04 08:45:19,263  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:25:00
2021-08-04 08:45:19,263  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.651205814276194, trading_size:5
2021-08-04 08:45:19,264  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:19,265  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:27:00
2021-08-04 08:45:19,265  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.597067587513937, trading_size:5
2021-08-04 08:45:19,266  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:19,267  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:11:29:00
2021-08-04 08:45:19,268  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.713992946824154, trading_size:5
2021-08-04 08:45:19,268  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:19,269  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:31:00
2021-08-04 08:45:19,270  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.821299869385179, trading_size:5
2021-08-04 08:45:19,271  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:19,271  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:33:00
2021-08-04 08:45:19,272  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:9.835998160295283, trading_size:5
2021-08-04 08:45:19,273  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:19,273  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:35:00
2021-08-04 08:45:19,274  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:10.432951757560772, trading_size:4
2021-08-04 08:45:19,274  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:19,275  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:37:00
2021-08-04 08:45:19,275  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:10.313517623692809, trading_size:4
2021-08-04 08:45:19,276  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:19,277  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:39:00
2021-08-04 08:45:19,278  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:9.954068565420691, trading_size:5
2021-08-04 08:45:19,278  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:5
2021-08-04 08:45:19,279  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:41:00
2021-08-04 08:45:19,280  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:10.041247424472775, trading_size:4
2021-08-04 08:45:19,280  INFO: [papertest1]  on_xmin_bar, short_svt:[], volume:4
2021-08-04 08:45:19,281  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:43:00
2021-08-04 08:45:19,282  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:9.787820882802329, trading_size:5
2021-08-04 08:45:19,283  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:45:00
2021-08-04 08:45:19,283  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:9.472047380609572, trading_size:5
2021-08-04 08:45:19,284  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:47:00
2021-08-04 08:45:19,285  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:9.182616986805636, trading_size:5
2021-08-04 08:45:19,285  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:19,286  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:49:00
2021-08-04 08:45:19,287  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:9.250671356925553, trading_size:5
2021-08-04 08:45:19,288  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:19,288  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:51:00
2021-08-04 08:45:19,289  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:8.896352050527856, trading_size:5
2021-08-04 08:45:19,290  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
2021-08-04 08:45:19,290  INFO: [papertest1]  on_xmin_bar, self.pos:0, on_bar_time:13:53:00
2021-08-04 08:45:19,291  INFO: [papertest1]  on_xmin_bar, risk_level:50, atr_value:9.071638140146728, trading_size:5
2021-08-04 08:45:19,292  INFO: [papertest1]  on_xmin_bar, buy_svt:[], volume:5
